reward_call_index,case_id,reference_outcome,correct_generations,reward_std,outcome_variants,generated_allowed,generated_dismissed,valid_generations,p_allowed_sampled,y_allowed,call_bin
575,sc_2018_insc_447,dismissed,1.0,0.12352058460608326,2,7,1,8,0.875,0,500
575,sc_2020_insc_559,allowed,2.0,0.16306006507244059,2,2,6,8,0.25,1,500
576,in_abs_train_3408,dismissed,3.0,0.18153169919465856,2,5,3,8,0.625,0,500
576,in_abs_train_923,allowed,5.0,0.17667500410767303,2,5,3,8,0.625,1,500
576,sc_1954_insc_68,allowed,7.0,0.12138085743424529,2,7,1,8,0.875,1,500
576,sc_1990_insc_107,allowed,4.0,0.15870793054306362,2,4,4,8,0.5,1,500
576,sc_1994_insc_258,dismissed,3.0,0.19684271732875022,3,4,3,7,0.5714285714285714,0,500
576,sc_1995_insc_78,allowed,3.0,0.18404711474471594,2,3,5,8,0.375,1,500
576,sc_1999_insc_409,dismissed,1.0,0.10674964389409368,2,7,1,8,0.875,0,500
576,sc_2002_insc_109,allowed,3.0,0.18276544627212427,2,3,5,8,0.375,1,500
576,sc_2006_insc_842,dismissed,6.0,0.16202298117418845,2,2,6,8,0.25,0,500
576,sc_2014_insc_70,dismissed,6.0,0.14429359605061315,2,2,6,8,0.25,0,500
576,sc_2018_insc_1193,allowed,5.0,0.14432505901908324,2,5,3,8,0.625,1,500
576,sc_2023_insc_319,dismissed,4.0,0.17849517345058116,2,4,4,8,0.5,0,500
577,in_abs_train_2233,dismissed,4.0,0.15393424732557073,2,4,4,8,0.5,0,500
577,sc_1968_insc_216,dismissed,2.0,0.17888651602765973,2,6,2,8,0.75,0,500
577,sc_1974_insc_43,allowed,3.0,0.1782810782009867,3,3,4,7,0.42857142857142855,1,500
577,sc_1976_insc_26,allowed,7.0,0.12345250822405691,2,7,1,8,0.875,1,500
577,sc_1989_insc_292,dismissed,5.0,0.15643643758081485,2,3,5,8,0.375,0,500
577,sc_1990_insc_276,allowed,2.0,0.15771021968425872,2,2,6,8,0.25,1,500
577,sc_2000_insc_11,dismissed,3.0,0.16968364626114105,2,5,3,8,0.625,0,500
577,sc_2002_insc_259,allowed,3.0,0.25086090313788556,2,3,5,8,0.375,1,500
577,sc_2004_insc_172,dismissed,5.0,0.20164133967309467,2,3,5,8,0.375,0,500
577,sc_2009_insc_182,dismissed,6.0,0.1671872083574457,2,2,6,8,0.25,0,500
577,sc_2022_insc_1301,allowed,4.0,0.18746516045369221,2,4,4,8,0.5,1,500
577,sc_2023_insc_836,allowed,5.0,0.18067881674792033,2,5,3,8,0.625,1,500
578,in_abs_train_3062,allowed,5.0,0.16045274697808956,2,5,3,8,0.625,1,500
578,sc_1990_insc_222,dismissed,3.0,0.2643558380062944,2,5,3,8,0.625,0,500
578,sc_1992_insc_213,dismissed,5.0,0.17829394730844172,2,3,5,8,0.375,0,500
578,sc_1995_insc_884,allowed,3.0,0.22427242040123313,2,3,5,8,0.375,1,500
578,sc_1999_insc_380,dismissed,2.0,0.17858553101201682,2,6,2,8,0.75,0,500
578,sc_2002_insc_115,dismissed,6.0,0.15171810607386424,2,2,6,8,0.25,0,500
578,sc_2002_insc_403,allowed,5.0,0.16429213053131592,2,5,3,8,0.625,1,500
578,sc_2012_insc_273,allowed,4.0,0.1802548016747008,2,4,4,8,0.5,1,500
578,sc_2014_insc_832,allowed,1.0,0.11810704659126749,2,1,7,8,0.125,1,500
578,sc_2015_insc_338,dismissed,4.0,0.2035710116068653,2,4,4,8,0.5,0,500
578,sc_2022_insc_1312,allowed,4.0,0.18708673504172182,2,4,4,8,0.5,1,500
578,sc_2023_insc_772,dismissed,5.0,0.1841636427204317,2,3,5,8,0.375,0,500
579,in_abs_train_5008,dismissed,5.0,0.18069338954921874,2,3,5,8,0.375,0,500
579,in_abs_train_5107,dismissed,5.0,0.2031240796682447,2,3,5,8,0.375,0,500
579,in_abs_train_5809,allowed,2.0,0.20852989179925624,2,2,6,8,0.25,1,500
579,in_abs_train_6196,dismissed,4.0,0.13667177282490767,3,3,4,7,0.42857142857142855,0,500
579,sc_1964_insc_130,dismissed,6.0,0.20905165304448778,2,2,6,8,0.25,0,500
579,sc_1985_insc_125,dismissed,2.0,0.16167685363813927,3,5,2,7,0.7142857142857143,0,500
579,sc_1988_insc_352,allowed,6.0,0.17269255187902513,2,6,2,8,0.75,1,500
579,sc_1996_insc_514,allowed,2.0,0.16236866945759137,2,2,6,8,0.25,1,500
579,sc_2004_insc_21,allowed,5.0,0.18036722213702958,2,5,3,8,0.625,1,500
579,sc_2006_insc_759,dismissed,4.0,0.2164316814621297,2,4,4,8,0.5,0,500
579,sc_2012_insc_463,allowed,1.0,0.12234698018099395,2,1,7,8,0.125,1,500
579,sc_2015_insc_414,allowed,3.0,0.1634980565615216,2,3,5,8,0.375,1,500
580,in_abs_train_359,allowed,6.0,0.17470850192329965,2,6,2,8,0.75,1,500
580,in_abs_train_7024,dismissed,5.0,0.19059938352471129,2,3,5,8,0.375,0,500
580,sc_1953_insc_12,allowed,3.0,0.16827734939205916,2,3,5,8,0.375,1,500
580,sc_1963_insc_218,dismissed,4.0,0.25908689683556185,2,4,4,8,0.5,0,500
580,sc_1999_insc_465,allowed,5.0,0.18301524861387478,2,5,3,8,0.625,1,500
580,sc_2002_insc_429,allowed,5.0,0.16680123732658084,2,5,3,8,0.625,1,500
580,sc_2005_insc_364,dismissed,3.0,0.1656064997903689,2,5,3,8,0.625,0,500
580,sc_2008_insc_786,dismissed,3.0,0.18083541254016433,2,5,3,8,0.625,0,500
580,sc_2013_insc_103,dismissed,3.0,0.22166158144796605,2,5,3,8,0.625,0,500
580,sc_2017_insc_1026,allowed,5.0,0.18060171933507643,2,5,3,8,0.625,1,500
580,sc_2019_insc_280,dismissed,4.0,0.17696803378554413,2,4,4,8,0.5,0,500
580,sc_2023_insc_344,allowed,5.0,0.19403327101897475,2,5,3,8,0.625,1,500
581,in_abs_train_787,dismissed,3.0,0.2276416650759949,2,5,3,8,0.625,0,500
581,sc_1958_insc_96,allowed,3.0,0.180585404088046,2,3,5,8,0.375,1,500
581,sc_1963_insc_140,dismissed,5.0,0.179360974367222,2,3,5,8,0.375,0,500
581,sc_1964_insc_283,dismissed,3.0,0.20514475712304658,2,5,3,8,0.625,0,500
581,sc_1972_insc_109,dismissed,3.0,0.1802889128052657,2,5,3,8,0.625,0,500
581,sc_1986_insc_23,allowed,4.0,0.19724902050775772,2,4,4,8,0.5,1,500
581,sc_1993_insc_225,dismissed,2.0,0.16132714101654264,2,6,2,8,0.75,0,500
581,sc_1995_insc_6,allowed,3.0,0.18130039939677067,2,3,5,8,0.375,1,500
581,sc_2002_insc_25,allowed,5.0,0.20659475622551973,2,5,3,8,0.625,1,500
581,sc_2004_insc_619,allowed,4.0,0.1899344939161043,2,4,4,8,0.5,1,500
581,sc_2009_insc_355,dismissed,3.0,0.18145645876785818,2,5,3,8,0.625,0,500
581,sc_2022_insc_1327,allowed,4.0,0.2072528971880903,2,4,4,8,0.5,1,500
582,in_abs_train_2368,dismissed,4.0,0.1900418004326247,2,4,4,8,0.5,0,500
582,in_abs_train_5625,dismissed,4.0,0.21360321377560743,2,4,4,8,0.5,0,500
582,sc_1975_insc_184,dismissed,3.0,0.1809318276724163,2,5,3,8,0.625,0,500
582,sc_1990_insc_288,allowed,4.0,0.2603216723533747,2,4,4,8,0.5,1,500
582,sc_1992_insc_184,dismissed,5.0,0.18927577443378704,3,2,5,7,0.2857142857142857,0,500
582,sc_2001_insc_204,allowed,3.0,0.19163044744181176,2,3,5,8,0.375,1,500
582,sc_2003_insc_414,allowed,4.0,0.22229745941703016,2,4,4,8,0.5,1,500
582,sc_2014_insc_867,allowed,3.0,0.2262998539193708,2,3,5,8,0.375,1,500
582,sc_2016_insc_1053,dismissed,4.0,0.202312005664667,3,3,4,7,0.42857142857142855,0,500
582,sc_2018_insc_9,allowed,2.0,0.19578745386599014,2,2,6,8,0.25,1,500
582,sc_2019_insc_261,dismissed,5.0,0.19557746170452694,2,3,5,8,0.375,0,500
582,sc_2021_insc_654,allowed,4.0,0.18837763567813418,2,4,4,8,0.5,1,500
583,in_abs_train_1180,dismissed,4.0,0.18656591923925867,2,4,4,8,0.5,0,500
583,in_abs_train_3990,allowed,5.0,0.18036722213702958,2,5,3,8,0.625,1,500
583,in_abs_train_6745,dismissed,4.0,0.21310462041230221,2,4,4,8,0.5,0,500
583,sc_1966_insc_152,dismissed,4.0,0.1917658921283627,2,4,4,8,0.5,0,500
583,sc_1967_insc_242,allowed,6.0,0.11575138560610626,2,6,2,8,0.75,1,500
583,sc_1983_insc_2,allowed,6.0,0.1665469566365022,2,6,2,8,0.75,1,500
583,sc_1995_insc_606,allowed,4.0,0.2086095849138821,2,4,4,8,0.5,1,500
583,sc_2008_insc_230,allowed,7.0,0.17504281643801461,2,7,1,8,0.875,1,500
583,sc_2010_insc_320,dismissed,4.0,0.1872609227872302,2,4,4,8,0.5,0,500
583,sc_2012_insc_541,dismissed,6.0,0.1602981562087617,2,2,6,8,0.25,0,500
583,sc_2021_insc_347,allowed,1.0,0.12442803069014861,2,1,7,8,0.125,1,500
583,sc_2023_insc_447,dismissed,2.0,0.16271584565914723,2,6,2,8,0.75,0,500
584,in_abs_train_374,dismissed,4.0,0.21802911051704352,2,4,4,8,0.5,0,500
584,sc_1962_1_140_151_en,dismissed,3.0,0.1806788167479203,2,5,3,8,0.625,0,500
584,sc_1964_insc_30,allowed,4.0,0.18708286933869706,2,4,4,8,0.5,1,500
584,sc_1994_insc_535,allowed,8.0,0.04276533933409223,1,8,0,8,1.0,1,500
584,sc_1995_insc_48,allowed,5.0,0.18969802604427582,2,5,3,8,0.625,1,500
584,sc_1997_insc_221,dismissed,4.0,0.16197888971802993,2,4,4,8,0.5,0,500
584,sc_1998_insc_192,allowed,4.0,0.18738691530303203,2,4,4,8,0.5,1,500
584,sc_2003_insc_625,dismissed,3.0,0.1817501111189264,2,5,3,8,0.625,0,500
584,sc_2007_insc_84,allowed,7.0,0.12352058460608326,2,7,1,8,0.875,1,500
584,sc_2009_insc_310,dismissed,5.0,0.1546721666502974,2,3,5,8,0.375,0,500
584,sc_2010_insc_112,dismissed,2.0,0.20965174940072812,2,6,2,8,0.75,0,500
584,sc_2011_insc_841,allowed,4.0,0.1786325593777385,2,4,4,8,0.5,1,500
585,sc_1954_insc_12,allowed,3.0,0.1983772273063479,2,3,5,8,0.375,1,500
585,sc_1972_insc_161,dismissed,5.0,0.17816024087481308,2,3,5,8,0.375,0,500
585,sc_1976_insc_336,dismissed,5.0,0.18637297732019384,2,3,5,8,0.375,0,500
585,sc_1981_insc_54,allowed,3.0,0.17383665726117173,2,3,5,8,0.375,1,500
585,sc_1981_insc_63,dismissed,4.0,0.16772991764386416,2,4,4,8,0.5,0,500
585,sc_1996_insc_125,allowed,3.0,0.17924063218230654,3,3,3,6,0.5,1,500
585,sc_2000_insc_167,dismissed,3.0,0.18028087049894898,2,5,3,8,0.625,0,500
585,sc_2005_insc_309,allowed,4.0,0.18218959659416026,2,4,4,8,0.5,1,500
585,sc_2010_insc_605,dismissed,4.0,0.19759613612343915,2,4,4,8,0.5,0,500
585,sc_2013_insc_74,dismissed,4.0,0.18647868271505688,2,4,4,8,0.5,0,500
585,sc_2019_insc_1029,allowed,5.0,0.18224041898684273,2,5,3,8,0.625,1,500
585,sc_2023_insc_275,allowed,3.0,0.18811047048780366,2,3,5,8,0.375,1,500
586,in_abs_train_3182,allowed,5.0,0.2252439010942554,2,5,3,8,0.625,1,500
586,in_abs_train_3600,dismissed,3.0,0.21523164666764633,2,5,3,8,0.625,0,500
586,in_abs_train_3671,dismissed,4.0,0.21252104675184522,2,4,4,8,0.5,0,500
586,sc_1952_insc_47,allowed,5.0,0.1799002699910624,2,5,3,8,0.625,1,500
586,sc_1979_insc_67,dismissed,3.0,0.17723576069364239,2,5,3,8,0.625,0,500
586,sc_1992_insc_347,allowed,1.0,0.1321410738296656,2,1,7,8,0.125,1,500
586,sc_1994_insc_32,dismissed,2.0,0.17291355956760956,2,6,2,8,0.75,0,500
586,sc_1997_insc_207,allowed,3.0,0.20636453789129786,2,3,5,8,0.375,1,500
586,sc_2007_insc_691,dismissed,4.0,0.18612270038395176,2,4,4,8,0.5,0,500
586,sc_2009_insc_1168,allowed,4.0,0.1740387246522205,2,4,4,8,0.5,1,500
586,sc_2014_insc_955,allowed,4.0,0.2126612817252495,2,4,4,8,0.5,1,500
586,sc_2016_insc_581,dismissed,7.0,0.12267798405915162,2,1,7,8,0.125,0,500
587,sc_1959_insc_80,allowed,6.0,0.16236866945759137,2,6,2,8,0.75,1,500
587,sc_1974_insc_188,dismissed,3.0,0.18265286351228993,2,5,3,8,0.625,0,500
587,sc_1986_insc_228,allowed,3.0,0.1816885550242109,2,3,5,8,0.375,1,500
587,sc_1989_insc_99,allowed,4.0,0.20604055394652643,2,4,4,8,0.5,1,500
587,sc_1992_insc_70,dismissed,4.0,0.21349077587551313,2,4,4,8,0.5,0,500
587,sc_1994_insc_473,allowed,3.0,0.17905984197762467,2,3,5,8,0.375,1,500
587,sc_2010_insc_768,dismissed,6.0,0.1839180799342652,2,2,6,8,0.25,0,500
587,sc_2016_insc_998,allowed,2.0,0.1616743171361134,2,2,6,8,0.25,1,500
587,sc_2021_insc_395,dismissed,2.0,0.17047535627830282,2,6,2,8,0.75,0,500
587,sc_2022_insc_641,dismissed,5.0,0.22537819515910273,2,3,5,8,0.375,0,500
587,sc_2023_insc_109,dismissed,5.0,0.17077689798075313,2,3,5,8,0.375,0,500
587,sc_2023_insc_818,allowed,3.0,0.16555014249724737,2,3,5,8,0.375,1,500
588,in_abs_train_2464,allowed,4.0,0.17141252196593654,2,4,4,8,0.5,1,500
588,in_abs_train_2499,allowed,5.0,0.19544251664737822,2,5,3,8,0.625,1,500
588,in_abs_train_884,dismissed,5.0,0.1709973167632901,2,3,5,8,0.375,0,500
588,in_abs_train_896,dismissed,5.0,0.14038196448673165,2,3,5,8,0.375,0,500
588,sc_1959_insc_41,allowed,5.0,0.19495843796748633,2,5,3,8,0.625,1,500
588,sc_1968_insc_160,dismissed,4.0,0.23752921264576912,2,4,4,8,0.5,0,500
588,sc_1988_insc_326,dismissed,3.0,0.17484742072937273,2,5,3,8,0.625,0,500
588,sc_2000_insc_207,allowed,0.0,0.04554990111044126,1,0,8,8,0.0,1,500
588,sc_2008_insc_1067,allowed,6.0,0.17609885588399143,2,6,2,8,0.75,1,500
588,sc_2009_insc_1225,dismissed,5.0,0.18141283362995558,2,3,5,8,0.375,0,500
588,sc_2015_insc_273,dismissed,7.0,0.1268980695574127,2,1,7,8,0.125,0,500
588,sc_2015_insc_954,allowed,6.0,0.1946435322909508,2,6,2,8,0.75,1,500
589,in_abs_train_2406,dismissed,0.0,0.036420633378092884,1,8,0,8,1.0,0,500
589,in_abs_train_3935,allowed,6.0,0.22862658443881925,2,6,2,8,0.75,1,500
589,in_abs_train_5224,allowed,7.0,0.11372859544552398,2,7,1,8,0.875,1,500
589,in_abs_train_5311,dismissed,5.0,0.19059938352471129,2,3,5,8,0.375,0,500
589,in_abs_train_6755,dismissed,5.0,0.186436886157015,2,3,5,8,0.375,0,500
589,sc_1997_insc_727,dismissed,5.0,0.1773014382751473,2,3,5,8,0.375,0,500
589,sc_1998_insc_143,allowed,2.0,0.1660681571298363,2,2,6,8,0.25,1,500
589,sc_1999_insc_373,dismissed,4.0,0.21804992967194292,2,4,4,8,0.5,0,500
589,sc_2006_insc_79,allowed,5.0,0.17018728012827608,2,5,3,8,0.625,1,500
589,sc_2007_insc_352,allowed,4.0,0.21869427379761242,2,4,4,8,0.5,1,500
589,sc_2010_insc_81,dismissed,4.0,0.19006586990059318,2,4,4,8,0.5,0,500
589,sc_2012_insc_130,allowed,4.0,0.20310465135433842,2,4,4,8,0.5,1,500
590,in_abs_train_2064,allowed,3.0,0.19467286593340533,2,3,5,8,0.375,1,500
590,in_abs_train_3165,allowed,5.0,0.16465873800075112,2,5,3,8,0.625,1,500
590,in_abs_train_522,dismissed,2.0,0.19606864820674974,2,6,2,8,0.75,0,500
590,sc_1981_insc_190,dismissed,1.0,0.11760931396829671,2,7,1,8,0.875,0,500
590,sc_1996_insc_811,dismissed,4.0,0.20440820988854938,2,4,4,8,0.5,0,500
590,sc_1997_insc_164,dismissed,2.0,0.2059406404811287,2,6,2,8,0.75,0,500
590,sc_2005_insc_80,allowed,1.0,0.12363255158937712,2,1,7,8,0.125,1,500
590,sc_2008_insc_1332,dismissed,4.0,0.17101542971739414,2,4,4,8,0.5,0,500
590,sc_2014_insc_1013,dismissed,5.0,0.23644838798500825,3,2,5,7,0.2857142857142857,0,500
590,sc_2017_insc_1282,allowed,4.0,0.19627662935103715,2,4,4,8,0.5,1,500
590,sc_2023_insc_1017,allowed,5.0,0.17213638375710189,2,5,3,8,0.625,1,500
590,sc_2023_insc_404,allowed,4.0,0.2021154438774282,2,4,4,8,0.5,1,500
591,sc_1972_insc_236,dismissed,5.0,0.21824846501342546,2,3,5,8,0.375,0,500
591,sc_1976_insc_215,dismissed,4.0,0.1871575921134761,2,4,4,8,0.5,0,500
591,sc_1978_insc_266,allowed,3.0,0.17598655272796107,2,3,5,8,0.375,1,500
591,sc_1995_insc_426,allowed,4.0,0.18051539432342323,2,4,4,8,0.5,1,500
591,sc_2001_insc_441,allowed,3.0,0.20076297719751113,2,3,5,8,0.375,1,500
591,sc_2003_insc_601,allowed,4.0,0.18618231931841894,2,4,4,8,0.5,1,500
591,sc_2004_insc_38,dismissed,6.0,0.17166248056206876,2,2,6,8,0.25,0,500
591,sc_2004_insc_675,dismissed,4.0,0.19503203847508238,2,4,4,8,0.5,0,500
591,sc_2006_insc_654,allowed,4.0,0.1902165471809132,2,4,4,8,0.5,1,500
591,sc_2010_insc_50,dismissed,3.0,0.18023765805506278,2,5,3,8,0.625,0,500
591,sc_2015_insc_472,dismissed,5.0,0.18707017797632852,2,3,5,8,0.375,0,500
591,sc_2021_insc_750,allowed,4.0,0.2001216566375492,2,4,4,8,0.5,1,500
592,sc_1954_insc_82,allowed,5.0,0.2037768430658026,2,5,3,8,0.625,1,500
592,sc_1962_insc_12,dismissed,7.0,0.14388948535241303,2,1,7,8,0.125,0,500
592,sc_1962_insc_145,dismissed,1.0,0.18574644262662332,2,7,1,8,0.875,0,500
592,sc_1962_insc_185,dismissed,6.0,0.16185424976179513,2,2,6,8,0.25,0,500
592,sc_1973_insc_127,dismissed,4.0,0.1570763703706784,2,4,4,8,0.5,0,500
592,sc_1997_insc_572,allowed,2.0,0.15881033372615988,2,2,6,8,0.25,1,500
592,sc_2007_insc_1290,allowed,2.0,0.16954654354152787,2,2,6,8,0.25,1,500
592,sc_2008_insc_1039,allowed,5.0,0.19749801083989246,2,5,3,8,0.625,1,500
592,sc_2008_insc_1500,dismissed,5.0,0.1441843285033809,2,3,5,8,0.375,0,500
592,sc_2014_insc_522,allowed,3.0,0.21013019926171173,2,3,5,8,0.375,1,500
592,sc_2015_insc_458,allowed,8.0,0.0007954951288348514,1,8,0,8,1.0,1,500
592,sc_2022_insc_1208,dismissed,5.0,0.18036722213702958,2,3,5,8,0.375,0,500
593,sc_1955_insc_37,dismissed,3.0,0.18872253156344806,2,5,3,8,0.625,0,500
593,sc_1968_insc_98,allowed,5.0,0.22189254849002213,2,5,3,8,0.625,1,500
593,sc_1971_insc_194,allowed,5.0,0.16517420457548104,2,5,3,8,0.625,1,500
593,sc_1978_insc_172,dismissed,4.0,0.1709499627485745,2,4,4,8,0.5,0,500
593,sc_1992_insc_176,dismissed,3.0,0.15278103524986297,2,5,3,8,0.625,0,500
593,sc_2001_insc_185,allowed,2.0,0.16184678808212413,2,2,6,8,0.25,1,500
593,sc_2011_insc_704,dismissed,4.0,0.1884744174332042,2,4,4,8,0.5,0,500
593,sc_2015_insc_167,dismissed,4.0,0.19188756938820783,2,4,4,8,0.5,0,500
593,sc_2015_insc_78,allowed,5.0,0.1697285016651658,2,5,3,8,0.625,1,500
593,sc_2016_insc_217,allowed,4.0,0.1923090628900335,2,4,4,8,0.5,1,500
593,sc_2017_insc_664,dismissed,3.0,0.18184328699950877,2,5,3,8,0.625,0,500
593,sc_2020_insc_112,allowed,4.0,0.20278024864633987,2,4,4,8,0.5,1,500
594,in_abs_train_2049,dismissed,2.0,0.1647533871318844,2,6,2,8,0.75,0,500
594,sc_1965_insc_58,dismissed,4.0,0.17447202917170893,2,4,4,8,0.5,0,500
594,sc_1969_insc_278,dismissed,4.0,0.21978230007123675,2,4,4,8,0.5,0,500
594,sc_1973_insc_237,allowed,5.0,0.18297220491838956,3,5,2,7,0.7142857142857143,1,500
594,sc_1983_insc_33,dismissed,4.0,0.19457190876015845,2,4,4,8,0.5,0,500
594,sc_1990_insc_92,dismissed,5.0,0.1525536862438562,2,3,5,8,0.375,0,500
594,sc_1992_insc_45,allowed,4.0,0.18648436536821447,2,4,4,8,0.5,1,500
594,sc_1996_insc_605,allowed,3.0,0.19541973833499923,2,3,5,8,0.375,1,500
594,sc_2004_insc_676,allowed,6.0,0.14399985709493612,2,6,2,8,0.75,1,500
594,sc_2013_insc_99,allowed,2.0,0.16190100797687632,2,2,6,8,0.25,1,500
594,sc_2019_insc_108,dismissed,2.0,0.163178932042273,2,6,2,8,0.75,0,500
594,sc_2021_insc_173,allowed,4.0,0.187085768623454,2,4,4,8,0.5,1,500
595,in_abs_train_3044,allowed,3.0,0.20170304137595738,2,3,5,8,0.375,1,500
595,sc_1959_insc_114,dismissed,5.0,0.17474285449798133,2,3,5,8,0.375,0,500
595,sc_1973_insc_187,allowed,5.0,0.20912633086428145,2,5,3,8,0.625,1,500
595,sc_1976_insc_204,allowed,4.0,0.19126580280453384,2,4,4,8,0.5,1,500
595,sc_1996_insc_312,allowed,3.0,0.17422331472239055,2,3,5,8,0.375,1,500
595,sc_2000_insc_34,allowed,4.0,0.15905276805216487,2,4,4,8,0.5,1,500
595,sc_2004_insc_712,dismissed,6.0,0.16276959778867092,2,2,6,8,0.25,0,500
595,sc_2009_insc_1316,dismissed,2.0,0.17523988238023883,2,6,2,8,0.75,0,500
595,sc_2010_insc_15,dismissed,3.0,0.18669087549058305,2,5,3,8,0.625,0,500
595,sc_2013_insc_747,dismissed,5.0,0.20894286517547825,2,3,5,8,0.375,0,500
595,sc_2016_insc_250,allowed,3.0,0.2031131553323113,2,3,5,8,0.375,1,500
595,sc_2019_insc_1368,dismissed,5.0,0.22455647840121842,2,3,5,8,0.375,0,500
596,in_abs_train_2929,allowed,3.0,0.1865031717794606,2,3,5,8,0.375,1,500
596,in_abs_train_6114,dismissed,3.0,0.18609863373592647,2,5,3,8,0.625,0,500
596,sc_1960_insc_152,dismissed,2.0,0.19740090437573113,2,6,2,8,0.75,0,500
596,sc_1964_insc_96,dismissed,3.0,0.20695303100861023,2,5,3,8,0.625,0,500
596,sc_1994_insc_346,dismissed,3.0,0.18489827283294868,2,5,3,8,0.625,0,500
596,sc_2003_insc_733,allowed,6.0,0.13853218927764288,2,6,2,8,0.75,1,500
596,sc_2004_insc_480,allowed,4.0,0.1883090293921012,2,4,4,8,0.5,1,500
596,sc_2006_insc_442,allowed,6.0,0.2040181517659642,2,6,2,8,0.75,1,500
596,sc_2009_insc_469,dismissed,5.0,0.2094215862647659,2,3,5,8,0.375,0,500
596,sc_2013_insc_599,allowed,3.0,0.16907577760823986,2,3,5,8,0.375,1,500
596,sc_2014_insc_580,dismissed,4.0,0.1476834074792643,2,4,4,8,0.5,0,500
596,sc_2022_insc_1231,allowed,5.0,0.18018004035529495,2,5,3,8,0.625,1,500
597,in_abs_train_2373,allowed,4.0,0.172812063529086,2,4,4,8,0.5,1,500
597,in_abs_train_572,dismissed,2.0,0.1752368804952721,2,6,2,8,0.75,0,500
597,in_abs_train_6338,dismissed,6.0,0.16180514900606746,2,2,6,8,0.25,0,500
597,in_abs_train_897,dismissed,5.0,0.22658962276074587,2,3,5,8,0.375,0,500
597,sc_1971_insc_222,allowed,5.0,0.2259385484563699,2,5,3,8,0.625,1,500
597,sc_1986_insc_267,dismissed,2.0,0.2201238983617188,2,6,2,8,0.75,0,500
597,sc_1996_insc_1234,dismissed,3.0,0.223125555221398,2,5,3,8,0.625,0,500
597,sc_1998_insc_347,allowed,4.0,0.21182658674534352,2,4,4,8,0.5,1,500
597,sc_2008_insc_1252,allowed,3.0,0.16860627644843307,2,3,5,8,0.375,1,500
597,sc_2011_insc_496,allowed,5.0,0.18542029262557905,2,5,3,8,0.625,1,500
597,sc_2017_insc_653,allowed,2.0,0.17795859205873804,3,2,5,7,0.2857142857142857,1,500
597,sc_2020_insc_576,dismissed,2.0,0.18293860882332708,2,6,2,8,0.75,0,500
598,in_abs_train_4904,allowed,3.0,0.19389196380998228,2,3,5,8,0.375,1,500
598,sc_1963_insc_250,allowed,2.0,0.170163042796411,2,2,6,8,0.25,1,500
598,sc_1994_insc_227,allowed,6.0,0.1891888082230327,2,6,2,8,0.75,1,500
598,sc_1996_insc_1268,dismissed,6.0,0.16236866945759137,2,2,6,8,0.25,0,500
598,sc_2002_insc_89,dismissed,6.0,0.17416081969736008,2,2,6,8,0.25,0,500
598,sc_2004_insc_479,allowed,3.0,0.1870786747749608,2,3,5,8,0.375,1,500
598,sc_2006_insc_382,dismissed,4.0,0.20945775272616585,2,4,4,8,0.5,0,500
598,sc_2006_insc_791,dismissed,2.0,0.16035121886925943,2,6,2,8,0.75,0,500
598,sc_2010_insc_487,allowed,2.0,0.143982358591131,2,2,6,8,0.25,1,500
598,sc_2016_insc_50,allowed,5.0,0.16677531550312982,2,5,3,8,0.625,1,500
598,sc_2021_insc_215,dismissed,6.0,0.22532983283435068,2,2,6,8,0.25,0,500
598,sc_2022_insc_1120,dismissed,3.0,0.20676160613827957,3,4,3,7,0.5714285714285714,0,500
599,in_abs_train_4746,allowed,5.0,0.1849058116054006,2,5,3,8,0.625,1,500
599,in_abs_train_4749,allowed,5.0,0.1861247654812825,2,5,3,8,0.625,1,500
599,sc_1963_insc_101,dismissed,4.0,0.21411999898777465,2,4,4,8,0.5,0,500
599,sc_1975_insc_20,dismissed,3.0,0.17617929742529295,2,5,3,8,0.625,0,500
599,sc_1980_insc_95,dismissed,3.0,0.16587220769530464,2,5,3,8,0.625,0,500
599,sc_1985_insc_142,dismissed,4.0,0.20877350308367096,2,4,4,8,0.5,0,500
599,sc_1995_insc_381,dismissed,4.0,0.17195102863897033,2,4,4,8,0.5,0,500
599,sc_1996_insc_347,allowed,6.0,0.15778380043138596,2,6,2,8,0.75,1,500
599,sc_2006_insc_870,allowed,3.0,0.16106278352895567,2,3,5,8,0.375,1,500
599,sc_2007_insc_76,allowed,3.0,0.27029299537284945,2,3,5,8,0.375,1,500
599,sc_2015_insc_877,allowed,5.0,0.16851049960353584,3,5,2,7,0.7142857142857143,1,500
599,sc_2022_insc_288,dismissed,5.0,0.18456947923393024,2,3,5,8,0.375,0,500
600,in_abs_train_3763,allowed,6.0,0.17246235177187993,2,6,2,8,0.75,1,600
600,sc_1962_insc_103,dismissed,3.0,0.1719551086395413,2,5,3,8,0.625,0,600
600,sc_1967_insc_143,allowed,2.0,0.15848505731726617,2,2,6,8,0.25,1,600
600,sc_1967_insc_20,dismissed,4.0,0.19205260800382645,2,4,4,8,0.5,0,600
600,sc_1976_insc_131,dismissed,3.0,0.18623994578775196,2,5,3,8,0.625,0,600
600,sc_1990_insc_44,dismissed,3.0,0.19195642369488772,2,5,3,8,0.625,0,600
600,sc_1997_insc_541,allowed,5.0,0.2127206181448535,2,5,3,8,0.625,1,600
600,sc_1999_insc_459,dismissed,3.0,0.1864890791927593,2,5,3,8,0.625,0,600
